Location,Bees,Bird,Bryophytes,Butterflies,Carabids,Hoverflies,Isopods,Ladybirds,Macromoths,Grasshoppers_._Crickets,Vascular_plants,Easting,Northing,dominantLandClass,ecologicalStatus,period
NY57,0.376106195,0.902227263,0.823006135,0.632302405,0.76581576,0.639423077,0.451851852,0.455445545,0.827042079,0.709677419,0.911533692,350000,570000,25e,0.681311947,Y70
NY58,0.276752768,0.914660174,0.874309841,0.724806202,0.817438692,0.805925926,0.377622378,0.337837838,0.758645533,0.814814815,0.915885604,350000,580000,22e,0.69260907,Y70
NY59,0.303278689,0.869983422,0.89152,0.85,0.952238806,0.579288026,0.561797753,0.371428571,0.902688376,0.925925926,0.924555502,350000,590000,22s,0.739336825,Y70
NY60,0.242424242,0.967993419,0.986011905,0.907590759,0.755841121,0.767260579,0.5875,0.318181818,0.907219662,0.734375,0.814977055,360000,500000,19e,0.726306869,Y70
NY61,0.226262626,0.962209404,0.98422619,0.917491749,0.752336449,0.770601336,0.58125,0.272727273,0.900768049,0.71875,0.837296621,360000,510000,19e,0.720356336,Y70
NY62,0.171717172,0.933244692,0.915178571,0.877887789,0.800233645,0.760579065,0.66875,0.371212121,0.908141321,0.71875,0.865874009,360000,520000,19e,0.726506217,Y70
NY63,0.738738739,0.986812253,0.917713944,0.957692308,0.858345021,0.754074074,0.887755102,0.661764706,1,0.698113208,0.936541637,360000,530000,23e,0.854322817,Y70
NY64,0.372693727,0.946974426,0.956804157,0.856589147,0.809264305,0.78962963,0.433566434,0.662162162,0.78278098,0.648148148,0.891372266,360000,540000,22e,0.740907762,Y70
NY65,0.36900369,0.958672594,0.89931796,0.717054264,0.942779292,0.835555556,0.517482517,0.635135135,0.85518732,0.851851852,0.904109589,360000,550000,22e,0.771468161,Y70
NY66,0.371681416,0.911174686,0.858895706,0.652920962,0.82463929,0.685096154,0.444444444,0.564356436,0.868502475,0.725806452,0.897478297,360000,560000,25e,0.70954512,Y70
NY67,0.361623616,0.952287081,0.862942514,0.709302326,0.978201635,0.816296296,0.391608392,0.689189189,0.917867435,0.851851852,0.890170632,360000,570000,22e,0.765576452,Y70
NY68,0.276752768,0.864466486,0.862942514,0.573643411,0.856948229,0.78962963,0.188811189,0.513513514,0.830331412,0.981481481,0.896178803,360000,580000,22e,0.694063585,Y70
NY69,0.306273063,0.864012099,0.885677168,0.635658915,0.865122616,0.779259259,0.195804196,0.540540541,0.807997118,0.981481481,0.900504686,360000,590000,22e,0.705666467,Y70
NY70,0.321212121,0.960444015,0.953869048,0.907590759,0.755841121,0.793986637,0.63125,0.401515152,0.920430108,0.703125,0.810805173,370000,500000,19e,0.741824467,Y70
NY71,0.204040404,0.958368274,0.956547619,0.920792079,0.731308411,0.787305122,0.5375,0.196969697,0.930875576,0.75,0.848143513,370000,510000,19e,0.711077336,Y70
NY72,0.981981982,0.956659194,0.950029922,0.915384615,0.726507714,0.642962963,0.846938776,0.235294118,0.668067227,0.547169811,0.881104034,370000,520000,23e,0.759281851,Y70
NY73,0.918918919,0.909649878,0.909335727,0.834615385,0.758765778,0.72,0.806122449,0.308823529,0.785714286,0.528301887,0.862231658,370000,530000,23e,0.758407227,Y70
NY74,0.391143911,0.958798812,0.899642741,0.910852713,0.794277929,0.85037037,0.496503497,0.851351351,0.836455331,0.814814815,0.892573901,370000,540000,22e,0.790616852,Y70
NY75,0.398523985,0.942135664,0.849951283,0.674418605,0.847411444,0.863703704,0.27972028,0.702702703,0.781340058,0.833333333,0.892814227,370000,550000,22e,0.733277753,Y70
NY76,0.350553506,0.993971341,0.90743748,0.705426357,1,0.84,0.328671329,0.810810811,1,0.851851852,1,370000,560000,22e,0.798974789,Y70
NY77,0.357933579,0.887516294,0.843455667,0.635658915,0.911444142,0.811851852,0.202797203,0.459459459,0.811959654,0.981481481,0.875270368,370000,570000,22e,0.707166238,Y70
NY78,0.383763838,0.910811654,0.861643391,0.670542636,0.930517711,0.878518519,0.622377622,0.581081081,0.844380403,0.981481481,0.898341745,370000,580000,22e,0.778496371,Y70
NY79,0.247232472,0.831564743,0.894446249,0.558139535,0.851498638,0.742222222,0.223776224,0.486486486,0.813760807,1,0.875270368,370000,590000,22e,0.684036159,Y70
NY80,0.527675277,0.954266418,0.97888925,0.96124031,0.698910082,0.807407407,0.699300699,0.77027027,0.691282421,0.740740741,0.851237683,380000,500000,22e,0.789201869,Y70
NY81,0.479704797,0.990946685,0.932445599,0.92248062,0.750681199,0.773333333,0.685314685,0.77027027,0.684798271,0.796296296,0.842585917,380000,510000,22e,0.784441607,Y70
NY82,1,0.936134427,0.853081987,0.915384615,0.771388499,0.859259259,0.836734694,0.911764706,0.729182582,0.811320755,0.82661005,380000,520000,23e,0.859169234,Y70
NY83,0.394833948,0.95924402,0.929522572,0.926356589,0.777929155,0.884444444,0.594405594,0.851351351,0.711095101,0.833333333,0.850276376,380000,530000,22e,0.792072044,Y70
NY84,0.387453875,0.940655465,0.871062033,0.69379845,0.803814714,0.857777778,0.475524476,0.837837838,0.806195965,0.796296296,0.849074742,380000,540000,22e,0.756317421,Y70
NY85,0.402214022,0.948655428,0.83208834,0.670542636,0.896457766,0.921481481,0.265734266,0.810810811,0.826368876,0.851851852,0.882960827,380000,550000,22e,0.755378755,Y70
NY86,0.42920354,0.925940292,0.776380368,0.649484536,0.932297447,0.848557692,0.703703704,0.782178218,0.858910891,0.774193548,0.856345597,380000,560000,25e,0.776108712,Y70
NY87,0.451327434,0.889957711,0.784662577,0.60137457,0.778024417,0.745192308,0.674074074,0.495049505,0.771658416,0.741935484,0.855105415,380000,570000,25e,0.708032901,Y70
NY88,0.469026549,0.882654056,0.880368098,0.635738832,0.793562708,0.748798077,0.659259259,0.465346535,0.758663366,0.774193548,0.818106656,380000,580000,25e,0.716883426,Y70
NY89,0.350553506,0.900960868,0.94965898,0.639534884,0.914168937,0.881481481,0.524475524,0.472972973,0.785302594,0.944444444,0.92309541,380000,590000,22e,0.753331782,Y70
NY90,0.859778598,0.948976712,0.95388113,0.856589147,0.685286104,0.745185185,0.72027972,0.891891892,0.653818444,0.703703704,0.837539053,390000,500000,22e,0.805175426,Y70
NY91,0.719557196,0.942458095,0.913933095,0.736434109,0.749318801,0.819259259,0.65034965,0.905405405,0.724063401,0.796296296,0.82936794,390000,510000,22e,0.798767568,Y70
NY92,0.431734317,0.981414887,0.946411172,0.84496124,0.801089918,0.911111111,0.552447552,0.77027027,0.779899135,0.851851852,0.867579909,390000,520000,22e,0.794433761,Y70
NY93,0.409594096,0.951113248,0.880480676,0.720930233,0.820163488,0.900740741,0.643356643,0.932432432,0.812680115,0.851851852,0.833453497,390000,530000,22e,0.796072456,Y70
NY94,0.391143911,0.956075933,0.814550179,0.69379845,0.846049046,0.933333333,0.58041958,0.918918919,0.864553314,0.833333333,0.83321317,390000,540000,22e,0.787762652,Y70
NY95,0.376383764,0.977666195,0.803182852,0.705426357,0.920980926,0.973333333,0.314685315,0.905405405,0.943083573,0.833333333,0.936313386,390000,550000,22e,0.789981313,Y70
NY96,0.420353982,0.912187364,0.666871166,0.735395189,0.998890122,0.890625,0.592592593,0.821782178,0.827042079,0.870967742,0.852211658,390000,560000,25e,0.780810825,Y70
NY97,0.407079646,0.89745216,0.689263804,0.656357388,0.816870144,0.765625,0.622222222,0.722772277,0.767945545,0.806451613,0.868334022,390000,570000,25e,0.729124893,Y70
NY98,0.438053097,0.875030663,0.856134969,0.573883162,0.77136515,0.752403846,0.562962963,0.396039604,0.701113861,0.822580645,0.809425382,390000,580000,25e,0.687181213,Y70
NY99,0.357933579,0.942397281,0.912633972,0.627906977,0.934604905,0.89037037,0.524475524,0.554054054,0.768731988,0.925925926,0.897620764,390000,590000,22e,0.757877758,Y70
NZ00,0.992619926,0.956523435,0.933744722,0.794573643,0.74386921,0.823703704,0.769230769,0.864864865,0.68443804,0.796296296,0.839461668,400000,500000,22e,0.836302389,Y70
NZ01,1,0.913475751,0.799386503,0.652920962,0.760266371,0.8125,0.762962963,0.693069307,0.768564356,0.806451613,0.815212898,400000,510000,25e,0.798619157,Y70
NZ02,0.365313653,0.981877306,0.83176356,0.709302326,0.851498638,0.971851852,0.559440559,1,0.867435159,0.851851852,0.923576063,400000,520000,22e,0.810355542,Y70
NZ03,0.354243542,0.972810222,0.780448197,0.720930233,0.9373297,1,0.566433566,1,0.900576369,0.907407407,0.890410959,400000,530000,22e,0.820962745,Y70
NZ04,0.350553506,0.973530816,0.779149074,0.705426357,0.89373297,0.976296296,0.503496503,0.986486486,0.899855908,0.833333333,0.848353761,400000,540000,22e,0.795474092,Y70
NZ05,0.420353982,0.890570979,0.66809816,0.618556701,0.854605993,0.842548077,0.577777778,0.742574257,0.782487624,0.806451613,0.834022323,400000,550000,25e,0.73073159,Y70
NZ06,0.402654867,0.887248848,0.519631902,0.776632302,0.956714761,0.884615385,0.733333333,0.801980198,0.78960396,0.903225806,0.912567177,400000,560000,25e,0.778928049,Y70
NZ07,0.120567376,0.893619036,0.707283397,0.573863636,0.648868778,0.608695652,0.6,0.506097561,0.670114943,0.429752066,0.834353406,400000,570000,10e,0.599383259,Y70
NZ08,0.39380531,0.882985326,0.643865031,0.594501718,0.764705882,0.801682692,0.622222222,0.574257426,0.70884901,0.741935484,0.874534932,400000,580000,25e,0.691213185,Y70
NZ09,0.195959596,0.885997944,0.70952381,0.574257426,0.795560748,0.68596882,0.5125,0.333333333,0.674039939,0.71875,0.807259074,400000,590000,19e,0.626650063,Y70
NZ10,0.388652482,0.947743525,0.693130825,0.667613636,0.57918552,0.608695652,0.751515152,0.353658537,0.716954023,0.371900826,0.759131293,410000,500000,10e,0.621652861,Y70
NZ11,0.306382979,0.924993169,0.613393165,0.582386364,0.687782805,0.597826087,0.648484848,0.420731707,0.774712644,0.512396694,0.763277394,410000,510000,10e,0.621124351,Y70
NZ12,0.221276596,0.900517405,0.711425613,0.559659091,0.769230769,0.664855072,0.533333333,0.481707317,0.767241379,0.487603306,0.789930898,410000,520000,10e,0.62607098,Y70
NZ13,0.153191489,0.911902924,0.723161892,0.607954545,0.814479638,0.694746377,0.503030303,0.512195122,0.763218391,0.479338843,0.785389931,410000,530000,10e,0.631691769,Y70
NZ14,0.15035461,0.913784001,0.716258198,0.514204545,0.708597285,0.648550725,0.478787879,0.475609756,0.745114943,0.438016529,0.8023692,410000,540000,10e,0.599240697,Y70
NZ15,0.206521739,0.880032074,0.58723919,0.599358974,0.915821501,0.818574514,0.475,0.669354839,0.759872242,0.398550725,0.740365832,410000,550000,16e,0.640971966,Y70
NZ16,0.433628319,0.877383096,0.509815951,0.800687285,0.986681465,0.897836538,0.614814815,0.821782178,0.803217822,0.838709677,0.924142208,410000,560000,25e,0.773518123,Y70
NZ17,0.119148936,0.876806916,0.607870211,0.653409091,0.717647059,0.65942029,0.587878788,0.530487805,0.679022989,0.487603306,0.909575518,410000,570000,10e,0.620806446,Y70
NZ18,0.384955752,0.860186433,0.604907975,0.725085911,0.927857936,0.896634615,0.644444444,0.851485149,0.72865099,0.887096774,0.959280695,410000,580000,25e,0.770053334,Y70
NZ19,0.402654867,0.864869285,0.615644172,0.587628866,0.769145394,0.828125,0.674074074,0.603960396,0.683477723,0.725806452,0.923522117,410000,590000,25e,0.698082577,Y70
NZ20,0.408510638,0.906671181,0.596133932,0.488636364,0.652488688,0.571557971,0.636363636,0.542682927,0.855747126,0.371900826,0.744718657,420000,500000,10e,0.615946541,Y70
NZ21,0.407224959,0.949758959,0.62946593,0.536523929,0.732629727,0.645512239,0.719298246,0.518292683,0.780460415,0.571428571,0.842964554,420000,510000,9e,0.666687292,Y70
NZ22,0.217021277,0.900789551,0.59820504,0.616477273,0.77918552,0.655797101,0.678787879,0.518292683,0.773563218,0.512396694,0.805330701,420000,520000,10e,0.641440631,Y70
NZ23,0.19858156,0.904946861,0.578874698,0.599431818,0.808144796,0.673007246,0.587878788,0.512195122,0.772701149,0.495867769,0.820138203,420000,530000,10e,0.63197891,Y70
NZ24,0.161702128,0.906482855,0.596824301,0.582386364,0.830769231,0.680253623,0.478787879,0.512195122,0.765229885,0.479338843,0.848568608,420000,540000,10e,0.622048985,Y70
NZ25,0.504424779,0.860823813,0.524233129,0.756013746,1,0.913461538,0.674074074,0.841584158,0.818688119,1,0.924348905,420000,550000,25e,0.801604751,Y70
NZ26,0.455752212,0.833877762,0.620245399,0.75257732,0.971143174,0.909855769,0.822222222,0.900990099,0.788985149,1,1,420000,560000,25e,0.823240828,Y70
NZ27,0.136170213,0.88513351,0.537452537,0.678977273,0.800904977,0.683876812,0.648484848,0.530487805,0.71408046,0.495867769,0.89911155,420000,570000,10e,0.637322523,Y70
NZ28,0.137588652,0.887021117,0.638246462,0.690340909,0.810859729,0.698369565,0.848484848,0.56097561,0.723850575,0.479338843,0.915893386,420000,580000,10e,0.671906336,Y70
NZ29,0.124822695,0.901132456,0.773904039,0.693181818,0.776470588,0.666666667,0.890909091,0.603658537,0.707471264,0.47107438,0.936623889,420000,590000,10e,0.685992311,Y70
NZ30,0.478014184,0.907650908,0.58715913,0.534090909,0.662443439,0.633152174,0.666666667,0.597560976,0.86954023,0.41322314,0.744126357,430000,500000,10e,0.644875283,Y70
NZ31,0.370212766,0.899961137,0.586123576,0.596590909,0.746606335,0.632246377,0.709090909,0.518292683,0.821551724,0.561983471,0.769397828,430000,510000,10e,0.655641611,Y70
NZ32,0.270935961,0.938133459,0.615101289,0.544080605,0.764291996,0.648232094,0.666666667,0.542682927,0.768388546,0.589285714,0.843179377,430000,520000,9e,0.65372533,Y70
NZ33,0.26272578,0.933449133,0.611418048,0.556675063,0.795954266,0.678150499,0.590643275,0.56097561,0.758562605,0.5625,0.885929108,430000,530000,9e,0.654271217,Y70
NZ34,0.293478261,0.85720949,0.480798307,0.708333333,0.926977688,0.834773218,0.60625,0.733870968,0.789779326,0.471014493,0.75244184,430000,540000,16e,0.677720629,Y70
NZ35,0.254347826,0.849664852,0.529482915,0.71474359,0.931034483,0.843412527,0.6625,0.782258065,0.775551684,0.456521739,0.827206535,430000,550000,16e,0.693338565,Y70
NZ36,0.112029385,0.89715165,0.613956686,0.543478261,0.684484039,0.818947368,0.521008403,0.448430493,0.645594337,0.306220096,0.836864407,430000,560000,7e,0.584378648,Y70
NZ37,0.222222222,0.852115271,0.482470248,0.703812317,0.91443299,0.842105263,0.818681319,0.76056338,0.727960431,0.439716312,0.761769616,430000,570000,13e,0.684168124,Y70
NZ38,0.085399449,0.765825417,0.595393606,0.512077295,0.571640683,0.701052632,0.596638655,0.385650224,0.603368318,0.229665072,0.856814972,430000,580000,7e,0.536684211,Y70
NZ40,0.541843972,0.922634204,0.649982741,0.715909091,0.666063348,0.600543478,0.715151515,0.506097561,0.851436782,0.454545455,0.768015795,440000,500000,10e,0.672020358,Y70
NZ41,0.374468085,0.900609935,0.64549534,0.571022727,0.824434389,0.625905797,0.757575758,0.573170732,0.819252874,0.504132231,0.858242843,440000,510000,10e,0.67766461,Y70
NZ42,0.423076923,0.880366789,0.596654873,0.615835777,0.984536082,0.796992481,0.675824176,0.718309859,0.811463486,0.453900709,0.728547579,440000,520000,13e,0.698682612,Y70
NZ43,0.41543514,0.935709394,0.621362799,0.574307305,0.820580475,0.691749773,0.67251462,0.62804878,0.768107805,0.544642857,0.893447905,440000,530000,9e,0.687809714,Y70
NZ44,0.174471993,0.916691769,0.568924029,0.528985507,0.68596882,0.803157895,0.378151261,0.443946188,0.652672687,0.291866029,0.78125,440000,540000,7e,0.566007834,Y70
NZ45,0.131313131,0.808001052,0.613269165,0.495169082,0.610244989,0.717894737,0.361344538,0.434977578,0.634854772,0.244019139,0.83509887,440000,550000,7e,0.535107914,Y70
NZ46,0.111111111,0.781509214,0.617050533,0.485507246,0.636228656,0.738947368,0.361344538,0.475336323,0.608982182,0.167464115,0.815148305,440000,560000,7e,0.527148145,Y70
NZ50,0.890909091,0.891261164,0.619345238,0.947194719,0.814252336,0.880846325,0.99375,0.621212121,0.896159754,0.890625,0.82498957,450000,500000,19e,0.842776847,Y70
NZ51,0.848290598,0.915299475,0.632357671,0.565982405,0.779381443,0.690655209,0.747252747,0.591549296,0.854524294,0.397163121,0.702003339,450000,510000,13e,0.7022236,Y70
NZ52,0.397435897,0.861081846,0.663879061,0.571847507,0.970103093,0.772287863,0.659340659,0.711267606,0.800698283,0.375886525,0.773789649,450000,520000,13e,0.687056181,Y70
NZ53,0.123048669,0.720844367,0.718116191,0.466183575,0.631031923,0.644210526,0.495798319,0.466367713,0.58481816,0.205741627,0.83174435,450000,530000,7e,0.535264129,Y70
NZ60,0.921212121,0.883095309,0.671130952,0.907590759,0.810747664,0.863028953,0.9875,0.598484848,0.886328725,0.890625,0.728619107,460000,500000,19e,0.831669404,Y70
NZ61,0.911111111,0.899713988,0.629761905,0.877887789,0.825934579,0.815144766,0.875,0.575757576,0.903225806,0.9375,0.812473926,460000,510000,19e,0.823955586,Y70
NZ62,0.722222222,0.851739232,0.596333226,0.703812317,1,0.799140709,0.78021978,0.690140845,0.82688391,0.340425532,0.732554257,460000,520000,13e,0.73122473,Y70
NZ70,0.965656566,0.870367713,0.642261905,0.937293729,0.863317757,0.894209354,1,0.628787879,0.905683564,0.90625,0.774092616,470000,500000,19e,0.853447371,Y70
NZ71,0.955555556,0.872615635,0.602380952,0.917491749,0.918224299,0.907572383,0.9625,0.636363636,0.905683564,0.890625,0.82290363,470000,510000,19e,0.853810582,Y70
NZ72,0.285583104,0.628639958,0.716741148,0.594202899,0.619153675,0.473684211,0.521008403,0.457399103,0.592628753,0.229665072,0.754590395,470000,520000,7e,0.533936066,Y70
NZ80,1,0.865615723,0.625892857,0.933993399,0.893691589,0.89532294,0.9625,0.659090909,0.916743472,0.90625,0.789528577,480000,500000,19e,0.858966315,Y70
NZ81,0.438934803,0.905885976,0.683052595,0.65942029,0.613214551,0.785263158,0.56302521,0.394618834,0.73346351,0.258373206,0.71204096,480000,510000,7e,0.613390281,Y70
NZ90,0.446280992,0.905905083,0.707803369,0.683574879,0.564959169,0.827368421,0.642857143,0.376681614,0.717842324,0.272727273,0.684322034,490000,500000,7e,0.620938391,Y70
NZ91,0.363636364,0.695123569,0.707803369,0.594202899,0.635486266,0.464210526,0.575630252,0.488789238,0.623871125,0.229665072,0.736405367,490000,510000,7e,0.555893095,Y70
SD08,0.087570621,0.779292396,0.819165871,0.577102804,0.466947961,0.438118812,0.651162791,0.399061033,0.615570017,0.309178744,0.808210071,300000,480000,8e,0.541034647,Y70
SD09,0.352564103,0.980260137,0.905757478,0.829912023,0.936082474,0.918367347,0.82967033,0.394366197,0.91125982,0.446808511,0.860267112,300000,490000,13e,0.76048323,Y70
SD16,0.191148776,0.812319833,0.847182426,0.647196262,0.570323488,0.617161716,0.669767442,0.478873239,0.704989154,0.352657005,0.93385408,310000,460000,8e,0.620497584,Y70
SD17,0.310734463,0.937006533,0.895256288,0.73364486,0.663150492,0.744224422,0.790697674,0.535211268,0.820679682,0.371980676,0.91258102,310000,470000,8e,0.701378853,Y70
SD18,0.266509434,0.980129087,0.941264609,1,1,0.903846154,1,0.594405594,1,0.641304348,0.93089934,310000,480000,18e,0.841668961,Y70
SD19,0.195754717,0.979384191,0.991309559,0.971830986,0.935185185,0.78525641,0.684210526,0.629370629,0.962335217,0.630434783,0.847978548,310000,490000,18e,0.783004614,Y70
SD20,0.197740113,0.786962111,0.916268704,0.806074766,0.574542897,0.683993399,0.720930233,0.58685446,0.671487105,0.589371981,0.983048031,320000,400000,8e,0.683388527,Y70
SD21,0.268361582,0.778976744,1,0.63317757,0.570323488,0.727722772,0.669767442,0.58685446,0.645456737,0.589371981,1,320000,410000,8e,0.679092071,Y70
SD26,0.394538606,0.87444369,0.853231455,0.707943925,0.627285513,0.690594059,0.706976744,0.502347418,0.739214268,0.367149758,0.955459531,320000,460000,8e,0.674471361,Y70
SD27,0.705128205,1,1,0.894428152,0.994845361,0.994629431,0.906593407,0.746478873,1,0.510638298,0.827378965,320000,470000,13e,0.870920063,Y70
